Date Open High Low Close Volume Adj Close
2014-08-14 114.540001 115.279999 114.139999 114.809998 581200 110.659167
2014-08-13 113.75 114.419998 113.639999 114.199997 591900 110.07122
2014-08-12 113.620003 114.32 112.989998 113.260002 480100 109.16521
2014-08-11 113.610001 114.540001 113.529999 113.730003 408400 109.618219
2014-08-08 111.940002 113.32 111.620003 113.150002 726000 109.059186
2014-08-07 111.970001 112.68 111.190002 111.550003 891200 107.517034
2014-08-06 111.790001 113.220001 111.040001 111.769997 1742300 107.170045
2014-08-05 112.099998 113.660004 111.699997 112.309998 849000 107.687822
2014-08-04 112.279999 113.120003 111.370003 112.879997 791100 108.234363
2014-08-01 112.089996 112.089996 109.800003 111.559998 1085800 106.968688
2014-07-31 112.129997 113.139999 111.540001 111.660004 1299100 107.064578
2014-07-30 113.379997 114.269997 111.239998 113.330002 2954800 108.665847
2014-07-29 121.970001 122.949997 119.910004 119.970001 1167200 115.032574
2014-07-28 122.519997 122.699997 121.25 122.370003 426400 117.333802
2014-07-25 122.660004 123.720001 122.129997 123.059998 474100 117.9954
2014-07-24 122.809998 123.699997 122.43 122.660004 672200 117.611868
2014-07-23 122.849998 123.370003 122.370003 122.639999 423300 117.592687
2014-07-22 123.029999 123.690002 122.919998 122.959999 493500 117.899517
2014-07-21 122.220001 122.839996 121.580002 122.480003 494400 117.439275
2014-07-18 121.050003 122.779999 121.019997 122.50 526400 117.458449
2014-07-17 122.589996 122.839996 120.650002 120.669998 710000 115.703762
2014-07-16 123.519997 123.699997 122.849998 123.239998 495300 118.167992
2014-07-15 123.650002 124.00 122.650002 123.239998 644200 118.167992
2014-07-14 123.709999 124.389999 123.459999 123.559998 531100 118.474822
2014-07-11 122.519997 123.830002 122.209999 123.190002 371800 118.120054
2014-07-10 123.00 123.459999 122.599998 122.93 550500 117.870753
2014-07-09 124.370003 124.980003 124.089996 124.57 352700 119.443257
2014-07-08 124.860001 125.279999 124.019997 124.080002 555100 118.973425
2014-07-07 125.860001 125.889999 124.529999 125.25 470400 120.095271
2014-07-03 126.010002 126.82 125.110001 126.190002 395400 120.996588
2014-07-02 125.830002 126.059998 124.620003 125.25 476800 120.095271
2014-07-01 125.669998 126.839996 125.150002 125.690002 613800 120.517165
2014-06-30 125.449997 125.839996 124.720001 125.160004 643500 120.008979
2014-06-27 124.099998 126.029999 124.099998 125.839996 382000 120.660986
2014-06-26 124.879997 125.230003 123.889999 124.709999 361500 119.577495
2014-06-25 124.300003 125.620003 124.300003 124.739998 489000 119.606259
2014-06-24 125.830002 126.739998 124.269997 124.279999 396100 119.165191
2014-06-23 127.879997 127.879997 126.099998 126.480003 316400 121.274653
2014-06-20 124.830002 127.260002 124.550003 127.239998 775200 122.00337
2014-06-19 126.269997 126.269997 125.07 125.339996 811600 120.181564
2014-06-18 127.139999 127.269997 124.949997 125.690002 850800 120.517165
2014-06-17 125.300003 127.199997 125.099998 126.93 449600 121.706131
2014-06-16 126.07 126.470001 125.010002 125.660004 341100 120.488401
2014-06-13 125.18 125.910004 124.349998 125.620003 542400 120.450047
2014-06-12 126.080002 126.459999 124.879997 125.300003 621600 120.143217
2014-06-11 126.239998 126.300003 125.57 126.169998 387400 120.977407
2014-06-10 127.830002 128.00 126.18 126.639999 518100 121.428065
2014-06-09 126.00 128.570007 125.919998 127.830002 729300 122.569092
2014-06-06 125.50 126.529999 125.419998 126.339996 404100 121.140408
2014-06-05 123.230003 125.389999 123.099998 125.300003 907800 120.143217
2014-06-04 122.540001 123.00 122.139999 122.349998 401000 117.314621
2014-06-03 122.57 123.599998 122.269997 122.480003 561900 117.439275
2014-06-02 121.050003 123.00 120.940002 122.660004 722700 117.611868
2014-05-30 120.699997 121.330002 120.230003 121.080002 450700 116.096892
2014-05-29 121.199997 121.290001 120.040001 120.370003 654100 115.416113
2014-05-28 122.690002 122.980003 121.07 121.139999 407800 116.15442
2014-05-27 122.209999 122.900002 121.440002 122.290001 499100 117.257093
2014-05-23 119.529999 121.440002 119.529999 121.260002 364800 116.269484
2014-05-22 119.419998 121.199997 119.419998 119.879997 517200 114.946274
2014-05-21 119.269997 120.349998 118.330002 119.599998 616600 114.677799
2014-05-20 121.220001 121.68 118.040001 118.910004 668400 114.016201
2014-05-19 119.470001 121.629997 119.43 121.419998 507300 116.422895
2014-05-16 119.93 120.360001 118.470001 120.190002 696000 115.243521
2014-05-15 119.720001 120.019997 117.300003 119.769997 806100 114.8408
2014-05-14 120.580002 121.419998 119.389999 119.629997 1005300 114.706563
2014-05-13 121.779999 122.00 120.580002 120.690002 587400 115.722943
2014-05-12 118.589996 121.660004 118.589996 121.419998 715700 116.422895
2014-05-09 118.389999 118.730003 116.330002 117.889999 741900 113.038176
2014-05-08 119.230003 120.360001 118.019997 118.349998 879100 113.479243
2014-05-07 119.18 120.300003 118.099998 119.580002 633300 114.102493
2014-05-06 119.260002 119.839996 118.690002 118.82 643100 113.377304
2014-05-05 118.970001 120.199997 118.57 119.839996 531700 114.350578
2014-05-02 119.919998 120.730003 119.25 119.57 742200 114.092949
2014-05-01 118.709999 120.910004 118.400002 120.220001 1100200 114.713176
2014-04-30 115.830002 120.50 115.660004 119.18 1713200 113.720814
2014-04-29 122.110001 123.00 115.209999 115.629997 2329100 110.333423
2014-04-28 125.510002 125.82 122.410004 124.529999 961000 118.825749
2014-04-25 127.470001 127.470001 124.610001 125.099998 731900 119.369639
2014-04-24 128.190002 128.259995 126.599998 127.639999 567600 121.793292
2014-04-23 127.790001 128.110001 126.849998 127.160004 556200 121.335283
2014-04-22 127.849998 128.460007 127.610001 127.669998 512000 121.821917
2014-04-21 127.00 128.029999 125.110001 127.75 593200 121.898254
2014-04-17 125.949997 127.400002 125.339996 127.019997 664100 121.20169
2014-04-16 123.589996 125.730003 122.970001 125.699997 589800 119.942154
2014-04-15 121.540001 122.709999 119.849998 122.43 891700 116.821944
2014-04-14 122.089996 122.389999 120.349998 121.449997 557400 115.886831
2014-04-11 121.120003 122.190002 120.139999 120.800003 879600 115.26661
2014-04-10 123.879997 124.199997 121.360001 121.57 525100 116.001336
2014-04-09 123.389999 124.059998 122.50 123.940002 527500 118.262778
2014-04-08 121.989998 123.309998 121.309998 122.970001 637000 117.337209
2014-04-07 124.169998 124.43 121.57 121.989998 533600 116.402096
2014-04-04 127.730003 128.130005 124.269997 124.510002 686300 118.806668
2014-04-03 126.220001 127.120003 125.769997 126.879997 545500 121.068103
2014-04-02 125.190002 126.690002 124.82 126.099998 1096000 120.323833
2014-04-01 124.790001 125.370003 124.120003 124.839996 963400 119.121547
2014-03-31 125.419998 125.660004 124.470001 124.550003 799700 118.844837
2014-03-28 122.120003 124.669998 121.510002 124.25 776600 118.558576
2014-03-27 122.019997 122.57 121.07 121.779999 745600 116.201716
2014-03-26 124.459999 124.599998 122.160004 122.169998 603300 116.573851
2014-03-25 123.269997 124.769997 122.25 123.669998 793500 118.005142
2014-03-24 123.699997 124.360001 121.779999 122.129997 778700 116.535683
2014-03-21 124.220001 124.739998 122.959999 123.040001 1021200 117.404002
2014-03-20 122.029999 123.50 121.82 122.800003 543900 117.174998
2014-03-19 123.18 123.800003 121.43 122.230003 451800 116.631108
2014-03-18 122.519997 123.470001 122.330002 123.279999 521700 117.633007
2014-03-17 120.940002 122.669998 120.940002 122.25 601800 116.650188
2014-03-14 120.139999 121.160004 119.57 120.00 1081800 114.503253
2014-03-13 122.290001 122.68 119.190002 120.25 1076300 114.741801
2014-03-12 121.220001 121.82 120.599998 121.800003 693500 116.220804
2014-03-11 125.599998 125.599998 121.389999 122.07 603700 116.478433
2014-03-10 125.199997 125.199997 123.25 123.739998 612300 118.071935
2014-03-07 124.18 124.779999 123.760002 124.720001 1075200 119.007048
2014-03-06 124.110001 124.360001 122.699997 123.459999 695300 117.804762
2014-03-05 123.809998 123.860001 123.220001 123.489998 611400 117.833387
2014-03-04 123.309998 124.18 123.110001 124.00 680100 118.320028
2014-03-03 119.900002 122.120003 119.900002 121.589996 721500 116.020417
2014-02-28 122.18 124.110001 121.900002 122.839996 830100 117.213159
2014-02-27 121.50 122.400002 121.18 122.18 473000 116.583395
2014-02-26 121.029999 122.580002 120.629997 121.730003 677400 116.154011
2014-02-25 120.379997 121.480003 119.660004 120.849998 831400 115.314316
2014-02-24 119.349998 120.970001 119.059998 120.559998 828900 115.037599
2014-02-21 119.040001 120.400002 118.50 119.32 1019600 113.8544
2014-02-20 117.959999 119.300003 117.50 118.989998 932700 113.539515
2014-02-19 117.989998 119.07 117.650002 118.00 1174700 112.594865
2014-02-18 116.889999 118.720001 116.889999 118.50 897700 113.071962
2014-02-14 116.370003 117.120003 115.540001 117.00 777700 111.640671
2014-02-13 114.32 116.470001 113.709999 116.449997 1040400 111.115862
2014-02-12 113.50 115.800003 113.43 115.559998 1074100 109.7132
2014-02-11 112.440002 114.010002 112.330002 113.480003 937100 107.738444
2014-02-10 112.580002 112.68 111.599998 112.040001 543100 106.371299
2014-02-07 111.379997 112.589996 110.639999 112.349998 1239200 106.665612
2014-02-06 110.279999 111.309998 110.089996 110.639999 935400 105.042131
2014-02-05 110.82 111.050003 108.830002 109.910004 1576100 104.349069
2014-02-04 111.940002 112.059998 110.18 111.18 1435100 105.55481
2014-02-03 114.900002 115.660004 111.769997 111.970001 1758300 106.304841
2014-01-31 113.099998 115.43 113.099998 114.839996 1032100 109.029627
2014-01-30 115.50 116.32 114.610001 115.099998 1284200 109.276475
2014-01-29 117.029999 118.029999 114.18 115.089996 1788800 109.266978
2014-01-28 113.699997 115.309998 113.32 115.010002 1232800 109.191032
2014-01-27 114.209999 114.720001 111.790001 112.959999 1131200 107.244749
2014-01-24 116.610001 116.720001 112.870003 112.989998 941500 107.27323
2014-01-23 118.220001 118.50 116.489998 117.010002 576500 111.089841
2014-01-22 119.370003 119.760002 118.059998 119.059998 636800 113.036116
2014-01-21 120.18 121.010002 118.300003 119.830002 665100 113.767162
2014-01-17 119.660004 119.660004 118.660004 119.230003 735700 113.19752
2014-01-16 117.68 119.709999 117.639999 119.660004 985300 113.605765
2014-01-15 118.32 119.029999 118.199997 118.860001 889200 112.846238
2014-01-14 115.43 118.830002 115.029999 118.239998 1203600 112.257605
2014-01-13 116.459999 117.32 114.769997 115.07 657700 109.247994
2014-01-10 116.82 117.300003 115.959999 116.959999 503500 111.042368
2014-01-09 116.75 117.330002 115.029999 116.43 537700 110.539184
2014-01-08 117.279999 117.279999 115.709999 116.470001 785500 110.577162
2014-01-07 117.57 117.57 115.779999 117.040001 556200 111.118322
2014-01-06 118.199997 118.739998 116.120003 116.519997 662300 110.624627
2014-01-03 116.610001 118.010002 116.449997 117.830002 606600 111.868352
2014-01-02 117.620003 117.989998 116.010002 116.379997 479100 110.491711
2013-12-31 117.970001 118.809998 117.790001 118.160004 346200 112.181658
2013-12-30 117.760002 118.489998 117.400002 117.699997 513300 111.744925
2013-12-27 118.730003 119.029999 117.559998 117.980003 464900 112.010765
2013-12-26 117.489998 118.00 117.029999 117.809998 307300 111.84936
2013-12-24 116.50 117.379997 116.190002 117.099998 250300 111.175284
2013-12-23 117.260002 117.669998 116.209999 116.349998 773800 110.46323
2013-12-20 113.889999 117.110001 113.889999 116.510002 1154700 110.615139
2013-12-19 112.589996 114.129997 112.309998 114.029999 651300 108.260612
2013-12-18 110.32 113.32 109.629997 113.110001 752700 107.387161
2013-12-17 111.029999 111.459999 110.260002 110.529999 477900 104.937696
2013-12-16 110.809998 111.900002 110.730003 110.959999 797200 105.34594
2013-12-13 110.57 111.449997 110.040001 110.519997 385100 104.928199
2013-12-12 109.610001 110.949997 108.779999 110.529999 798000 104.937696
2013-12-11 112.360001 112.360001 109.440002 109.669998 516900 104.121207
2013-12-10 111.620003 112.949997 111.379997 111.879997 678400 106.21939
2013-12-09 111.440002 112.370003 111.110001 111.959999 706500 106.295345
2013-12-06 110.50 111.879997 110.010002 111.699997 666300 106.048497
2013-12-05 108.980003 110.199997 108.50 109.209999 624700 103.684482
2013-12-04 110.50 111.209999 108.349998 108.889999 1577800 103.380673
2013-12-03 112.559998 112.559998 110.279999 111.160004 640000 105.535825
2013-12-02 113.139999 113.559998 111.669998 111.849998 701800 106.190909
2013-11-29 114.739998 114.760002 113.400002 113.580002 274900 107.833383
2013-11-27 114.489998 114.489998 113.480003 114.360001 360600 108.573917
2013-11-26 113.019997 114.32 113.019997 113.900002 501000 108.137192
2013-11-25 114.209999 114.349998 113.029999 113.290001 561300 107.558054
2013-11-22 111.669998 114.169998 111.080002 114.07 815600 108.298589
2013-11-21 111.07 111.989998 111.029999 111.440002 729400 105.801657
2013-11-20 111.18 111.760002 110.300003 110.959999 424300 105.34594
2013-11-19 111.610001 112.129997 110.82 111.120003 564300 105.497848
2013-11-18 112.610001 112.75 111.00 111.449997 890900 105.811146
2013-11-15 112.910004 113.75 111.93 111.980003 1004000 106.314337
2013-11-14 113.269997 113.870003 112.529999 112.599998 611600 106.902963
2013-11-13 112.470001 114.07 112.019997 113.75 925400 107.444126
2013-11-12 112.480003 113.400002 111.910004 112.949997 638600 106.688472
2013-11-11 111.82 113.18 111.419998 112.690002 738200 106.442891
2013-11-08 111.32 111.889999 110.870003 111.720001 1154600 105.526663
2013-11-07 111.110001 113.949997 110.010002 111.559998 1444900 105.375529
2013-11-06 109.059998 110.129997 108.690002 109.029999 807600 102.985784
2013-11-05 109.080002 109.57 108.120003 108.790001 653700 102.759091
2013-11-04 110.010002 110.809998 109.540001 109.769997 696900 103.684759
2013-11-01 110.629997 111.220001 108.839996 109.43 716200 103.363611
2013-10-31 110.089996 112.260002 109.639999 110.410004 734300 104.289287
2013-10-30 111.129997 111.660004 109.970001 110.059998 565700 103.958684
2013-10-29 110.230003 111.029999 109.889999 110.910004 940600 104.761569
2013-10-28 110.300003 110.879997 109.339996 109.690002 653500 103.6092
2013-10-25 111.360001 111.879997 109.900002 110.599998 719600 104.468749
2013-10-24 110.449997 112.080002 110.339996 111.75 554300 105.554999
2013-10-23 109.730003 110.43 109.010002 110.43 672400 104.308175
2013-10-22 110.809998 111.870003 109.949997 110.260002 497700 104.147601
2013-10-21 110.400002 110.879997 109.459999 110.129997 419100 104.024803
2013-10-18 110.190002 110.690002 108.760002 110.419998 851300 104.298727
2013-10-17 105.589996 108.199997 105.589996 108.080002 555200 102.088451
2013-10-16 106.309998 106.900002 105.82 106.370003 1108100 100.473248
2013-10-15 108.550003 108.550003 106.07 106.349998 726200 100.454353
2013-10-14 108.110001 108.959999 107.839996 108.769997 574100 102.740196
2013-10-11 108.019997 108.68 107.57 108.589996 693800 102.570174
2013-10-10 105.730003 108.769997 105.339996 108.360001 667800 102.352928
2013-10-09 105.760002 106.449997 103.949997 104.389999 1156100 98.603009
2013-10-08 107.099998 107.879997 105.68 105.760002 759000 99.897064
2013-10-07 106.010002 107.580002 105.910004 106.68 574800 100.766061
2013-10-04 106.57 107.599998 106.059998 107.129997 471800 101.191112
2013-10-03 106.910004 107.349998 104.879997 106.239998 557600 100.35045
2013-10-02 107.110001 107.699997 102.980003 106.959999 732900 101.030537
2013-10-01 107.239998 108.769997 106.730003 107.959999 661600 101.975101
2013-09-30 105.620003 107.690002 105.620003 106.940002 657700 101.011649
2013-09-27 107.650002 107.93 106.769997 107.18 454800 101.238343
2013-09-26 107.910004 108.389999 107.279999 108.150002 388800 102.154571
2013-09-25 106.809998 108.419998 106.730003 107.349998 597300 101.398917
2013-09-24 107.099998 108.290001 106.610001 107.199997 610800 101.257231
2013-09-23 107.199997 107.769997 106.459999 106.93 571600 101.002202
2013-09-20 108.720001 109.419998 107.209999 107.400002 915900 101.446148
2013-09-19 109.099998 109.720001 108.400002 109.129997 669300 103.080239
2013-09-18 106.089996 108.620003 105.870003 108.470001 701200 102.456831
2013-09-17 106.400002 107.370003 105.379997 106.349998 901700 100.454353
2013-09-16 106.93 107.629997 106.089996 106.970001 772600 101.039985
2013-09-13 104.559998 105.239998 104.080002 105.040001 412400 99.216977
2013-09-12 103.900002 109.220001 103.139999 104.50 718700 98.706912
2013-09-11 103.389999 103.809998 102.18 103.739998 1092300 97.989041
2013-09-10 103.00 105.220001 102.690002 104.019997 1002200 98.253518
2013-09-09 100.419998 102.589996 99.980003 102.25 774000 96.581643
2013-09-06 100.18 101.220001 98.510002 100.040001 822100 94.494158
2013-09-05 98.790001 100.00 98.470001 99.769997 424000 94.239122
2013-09-04 97.849998 99.489998 96.980003 99.080002 620700 93.587378
2013-09-03 98.550003 99.529999 97.07 98.00 640600 92.567247
2013-08-30 97.940002 97.940002 96.860001 97.230003 561400 91.839936
2013-08-29 96.919998 98.389999 96.919998 97.769997 356000 92.349994
2013-08-28 97.099998 97.610001 96.769997 97.040001 671700 91.660467
2013-08-27 97.809998 97.839996 96.970001 97.059998 693400 91.679355
2013-08-26 99.18 100.150002 98.699997 99.029999 706100 93.540147
2013-08-23 99.830002 99.889999 98.230003 98.800003 748200 93.322901
2013-08-22 97.610001 99.949997 97.599998 99.800003 642400 94.267465
2013-08-21 97.010002 98.089996 96.629997 97.220001 574300 91.830489
2013-08-20 96.910004 97.660004 96.309998 97.309998 405300 91.915496
2013-08-19 96.739998 97.349998 96.459999 96.860001 588200 91.490445
2013-08-16 96.330002 97.830002 96.199997 97.040001 567000 91.660467
2013-08-15 100.129997 100.129997 93.470001 96.699997 721800 91.339311
2013-08-14 99.230003 99.230003 98.360001 98.800003 447300 93.322901
2013-08-13 99.07 99.529999 98.529999 99.139999 804000 93.644049
2013-08-12 98.360001 99.459999 98.00 98.879997 866000 93.398461
2013-08-09 99.400002 99.93 98.419998 98.720001 629100 93.247334
2013-08-08 99.050003 100.220001 98.910004 99.519997 625900 94.002981
2013-08-07 99.32 99.610001 98.129997 98.699997 638700 92.737263
2013-08-06 99.980003 100.18 99.199997 99.389999 847400 93.385581
2013-08-05 100.00 100.190002 98.879997 100.099998 751200 94.052687
2013-08-02 99.00 100.129997 96.690002 100.099998 977000 94.052687
2013-08-01 97.68 99.68 97.599998 99.18 1411600 93.188268
2013-07-31 94.849998 97.43 94.849998 96.849998 1369400 90.999028
2013-07-30 93.239998 96.339996 92.50 95.629997 2269400 89.85273
2013-07-29 90.400002 91.720001 90.150002 90.550003 840400 85.079632
2013-07-26 91.00 91.449997 90.239998 90.809998 959500 85.32392
2013-07-25 91.540001 91.709999 90.629997 91.389999 686400 85.868882
2013-07-24 93.300003 93.300003 91.599998 92.019997 646400 86.46082
2013-07-23 92.989998 93.07 92.099998 93.040001 639100 87.419203
2013-07-22 92.199997 92.790001 89.260002 92.699997 626700 87.099739
2013-07-19 93.209999 93.379997 91.949997 92.82 870200 87.212492
2013-07-18 92.239998 93.379997 92.00 93.290001 757800 87.6541
2013-07-17 91.50 92.370003 91.190002 92.220001 896400 86.648741
2013-07-16 91.50 91.980003 90.709999 91.010002 751900 85.511842
2013-07-15 90.830002 91.440002 90.669998 91.349998 686100 85.831298
2013-07-12 90.00 91.029999 89.57 90.910004 964700 85.417884
2013-07-11 88.339996 90.089996 88.339996 89.959999 776600 84.525272
2013-07-10 87.93 88.209999 86.800003 87.50 847300 82.213888
2013-07-09 88.010002 88.620003 87.93 88.160004 484000 82.834019
2013-07-08 87.470001 87.919998 86.940002 87.480003 967500 82.1951
2013-07-05 85.68 86.790001 85.330002 86.739998 486200 81.4998
2013-07-03 84.540001 85.230003 84.00 84.790001 527600 79.667608
2013-07-02 84.809998 85.309998 84.190002 84.809998 1008800 79.686396
2013-07-01 84.110001 85.190002 83.589996 84.989998 1106600 79.855522
2013-06-28 83.839996 84.379997 83.129997 83.139999 1834600 78.117287
2013-06-27 84.309998 84.639999 83.959999 84.209999 880000 79.122645
2013-06-26 84.120003 84.449997 83.440002 83.480003 824600 78.436751
2013-06-25 82.669998 83.639999 82.300003 83.269997 850500 78.239431
2013-06-24 82.790001 82.900002 80.599998 81.809998 1161900 76.867634
2013-06-21 84.220001 84.800003 83.190002 83.849998 822300 78.784393
2013-06-20 85.839996 85.940002 83.32 83.589996 1171200 78.540099
2013-06-19 88.010002 88.449997 86.860001 86.879997 510600 81.631342
2013-06-18 86.900002 88.199997 86.419998 88.110001 601700 82.787037
2013-06-17 87.239998 87.330002 85.709999 86.870003 744000 81.621951
2013-06-14 86.529999 87.099998 86.040001 86.690002 748200 81.452825
2013-06-13 84.309998 86.769997 83.260002 86.639999 760700 81.405843
2013-06-12 86.099998 86.190002 84.07 84.260002 680200 79.169627
2013-06-11 85.519997 85.959999 85.110001 85.309998 639900 80.15619
2013-06-10 86.839996 86.980003 86.160004 86.400002 690400 81.180344
2013-06-07 85.970001 86.959999 85.690002 86.370003 1239400 81.152157
2013-06-06 85.660004 86.18 84.980003 85.400002 846100 80.240756
2013-06-05 87.160004 87.57 85.449997 85.650002 597800 80.475653
2013-06-04 88.300003 89.07 87.07 87.489998 686400 82.20449
2013-06-03 88.410004 88.760002 86.709999 88.190002 856600 82.862206
2013-05-31 88.209999 90.269997 87.660004 88.019997 1069600 82.702471
2013-05-30 88.050003 89.400002 87.93 88.599998 422700 83.247433
2013-05-29 88.150002 89.07 87.900002 87.940002 467500 82.627309
2013-05-28 89.339996 89.400002 87.889999 88.540001 543800 83.19106
2013-05-24 87.410004 87.720001 86.650002 87.410004 624500 82.129329
2013-05-23 87.970001 88.580002 87.489998 87.849998 794700 82.542742
2013-05-22 90.690002 91.00 87.940002 88.589996 930700 83.238035
2013-05-21 91.050003 91.50 90.120003 90.690002 549700 85.211174
2013-05-20 90.610001 91.669998 90.300003 90.910004 539400 85.417884
2013-05-17 89.650002 90.959999 89.559998 90.949997 741400 85.455462
2013-05-16 89.18 90.199997 89.169998 89.419998 714600 84.017894
2013-05-15 89.57 89.940002 88.949997 89.650002 652300 84.234002
2013-05-14 88.690002 90.139999 88.540001 89.989998 844500 84.553459
2013-05-13 87.68 88.720001 87.529999 88.669998 883100 83.313204
2013-05-10 87.959999 88.419998 87.57 87.919998 524800 82.608513
2013-05-09 87.919998 88.790001 87.709999 87.949997 717500 82.6367
2013-05-08 87.739998 88.779999 87.400002 88.75 702600 82.899791
2013-05-07 86.529999 88.099998 86.209999 87.910004 1149200 82.115165
2013-05-06 84.980003 86.620003 84.610001 86.209999 842800 80.527221
2013-05-03 84.32 85.809998 84.160004 85.089996 913600 79.481047
2013-05-02 83.059998 83.940002 82.739998 83.00 1106900 77.528818
2013-05-01 84.480003 84.50 82.209999 82.32 1156400 76.893642
2013-04-30 84.889999 85.349998 83.82 84.779999 1003800 79.191484
2013-04-29 85.209999 85.480003 84.470001 84.849998 714100 79.256869
2013-04-26 86.900002 87.050003 84.68 84.870003 965200 79.275555
2013-04-25 86.230003 87.059998 85.110001 86.849998 1643800 81.125033
2013-04-24 85.120003 88.00 84.910004 86.300003 1722800 80.611292
2013-04-23 84.230003 85.080002 83.720001 85.040001 977100 79.434347
2013-04-22 83.18 84.379997 82.029999 84.019997 988800 78.481579
2013-04-19 83.059998 83.230003 82.25 83.18 917900 77.696954
2013-04-18 84.029999 84.57 82.480003 82.870003 883400 77.40739
2013-04-17 83.93 84.010002 83.209999 83.82 813300 78.294766
2013-04-16 84.059998 84.919998 83.510002 84.760002 976000 79.172805
2013-04-15 86.989998 87.019997 83.300003 83.330002 1592200 77.837067
2013-04-12 88.610001 88.639999 87.43 87.629997 735100 81.853616
2013-04-11 88.75 89.790001 88.580002 88.989998 1142900 83.123969
2013-04-10 87.660004 88.82 87.290001 88.800003 841200 82.946498
2013-04-09 87.129997 88.139999 86.769997 87.57 847800 81.797574
2013-04-08 87.949997 88.019997 86.07 87.089996 1239600 81.349211
2013-04-05 85.769997 88.260002 85.230003 87.989998 1578600 82.189886
2013-04-04 84.75 87.239998 84.589996 86.949997 1839700 81.21844
2013-04-03 84.139999 84.849998 83.129997 84.589996 1536600 79.014006
2013-04-02 85.080002 85.260002 83.940002 84.330002 1052200 78.771149
2013-04-01 86.290001 86.389999 84.580002 84.660004 616700 79.079398
2013-03-28 85.32 86.440002 84.760002 86.349998 957500 80.657992
2013-03-27 84.089996 85.209999 83.580002 85.040001 1005500 79.434347
2013-03-26 85.339996 85.57 84.18 84.849998 1344600 79.256869
2013-03-25 86.190002 86.389999 84.57 85.18 902600 79.565118
2013-03-22 86.459999 86.629997 85.610001 85.940002 1025200 80.275022
2013-03-21 86.889999 87.449997 85.209999 86.160004 1517200 80.480522
2013-03-20 87.300003 87.760002 86.43 86.849998 1053000 81.125033
2013-03-19 87.629997 88.00 86.080002 86.709999 749500 80.994262
2013-03-18 87.580002 88.269997 86.970001 87.449997 846000 81.685481
2013-03-15 89.07 89.370003 87.900002 88.540001 1392300 82.703634
2013-03-14 89.199997 89.379997 88.160004 89.370003 1058700 83.478924
2013-03-13 88.410004 88.959999 87.709999 88.910004 815300 83.049247
2013-03-12 90.00 90.00 88.209999 88.540001 1188500 82.703634
2013-03-11 90.279999 90.519997 89.919998 90.059998 917000 84.123436
2013-03-08 90.32 90.769997 89.290001 90.599998 980100 84.627841
2013-03-07 89.800003 90.93 89.769997 90.790001 674400 84.805319
2013-03-06 89.949997 90.330002 89.459999 89.660004 740600 83.749809
2013-03-05 88.940002 90.290001 88.93 89.510002 1084200 83.609695
2013-03-04 88.919998 88.959999 87.120003 88.089996 1170200 82.283293
2013-03-01 89.720001 90.449997 88.379997 89.279999 985200 83.394853
2013-02-28 90.419998 91.410004 89.949997 90.339996 802300 84.384978
2013-02-27 88.690002 90.739998 88.519997 90.379997 683700 84.422342
2013-02-26 88.720001 89.089996 87.57 88.779999 776000 82.927812
2013-02-25 90.410004 90.720001 88.129997 88.160004 1001500 82.348686
2013-02-22 89.290001 90.480003 89.290001 90.059998 938000 84.123436
2013-02-21 89.139999 89.339996 88.18 88.709999 1016300 82.862427
2013-02-20 90.980003 91.419998 89.440002 89.550003 1136200 83.647059
2013-02-19 91.169998 91.839996 90.550003 90.849998 1044400 84.861362
